Variable_0,Variable_1,Variable_2
0.35,0.15,0.05
0.45,0.15,0.05
0.55,0.15,0.05
0.65,0.15,0.05
0.75,0.15,0.05
0.85,0.15,0.05
0.95,0.15,0.05
0.05,0.25,0.05
0.15,0.25,0.05
0.25,0.25,0.05
0.35,0.25,0.05
0.45,0.25,0.05
0.55,0.25,0.05
0.65,0.25,0.05
0.75,0.25,0.05
0.85,0.25,0.05
0.95,0.25,0.05
0.05,0.35,0.05
0.15,0.35,0.05
0.25,0.35,0.05
0.35,0.35,0.05
0.45,0.35,0.05
0.55,0.35,0.05
0.65,0.35,0.05
0.75,0.35,0.05
0.85,0.35,0.05
0.95,0.35,0.05
0.05,0.45,0.05
0.15,0.45,0.05
0.25,0.45,0.05
0.35,0.45,0.05
0.45,0.45,0.05
0.55,0.45,0.05
0.65,0.45,0.05
0.75,0.45,0.05
0.85,0.45,0.05
0.95,0.45,0.05
0.05,0.55,0.05
0.15,0.55,0.05
0.25,0.55,0.05
0.35,0.55,0.05
0.45,0.55,0.05
0.55,0.55,0.05
0.65,0.55,0.05
0.75,0.55,0.05
0.85,0.55,0.05
0.95,0.55,0.05
0.05,0.65,0.05
0.15,0.65,0.05
0.25,0.65,0.05
0.35,0.65,0.05
0.45,0.65,0.05
0.55,0.65,0.05
0.65,0.65,0.05
0.75,0.65,0.05
0.85,0.65,0.05
0.95,0.65,0.05
0.05,0.75,0.05
0.15,0.75,0.05
0.25,0.75,0.05
0.35,0.75,0.05
0.45,0.75,0.05
0.55,0.75,0.05
0.65,0.75,0.05
0.75,0.75,0.05
0.85,0.75,0.05
0.95,0.75,0.05
0.05,0.85,0.05
0.15,0.85,0.05
0.25,0.85,0.05
0.35,0.85,0.05
0.45,0.85,0.05
0.55,0.85,0.05
0.65,0.85,0.05
0.75,0.85,0.05
0.85,0.85,0.05
0.95,0.85,0.05
0.05,0.95,0.05
0.15,0.95,0.05
0.25,0.95,0.05
0.35,0.95,0.05
0.45,0.95,0.05
0.55,0.95,0.05
0.65,0.95,0.05
0.75,0.95,0.05
0.85,0.95,0.05
0.95,0.95,0.05
0.05,-0.95,0.06
0.15,-0.95,0.06
0.25,-0.95,0.06
0.35,-0.95,0.06
0.45,-0.95,0.06
0.55,-0.95,0.06
0.65,-0.95,0.06
0.75,-0.95,0.06
0.85,-0.95,0.06
0.95,-0.95,0.06
0.05,-0.85,0.06
0.15,-0.85,0.06
0.25,-0.85,0.06
0.35,-0.85,0.06
0.45,-0.85,0.06
0.55,-0.85,0.06
0.65,-0.85,0.06
0.75,-0.85,0.06
0.85,-0.85,0.06
0.95,-0.85,0.06
0.05,-0.75,0.06
0.15,-0.75,0.06
0.25,-0.75,0.06
0.35,-0.75,0.06
0.45,-0.75,0.06
0.55,-0.75,0.06
0.65,-0.75,0.06
0.75,-0.75,0.06
0.85,-0.75,0.06
0.95,-0.75,0.06
0.05,-0.65,0.06
0.15,-0.65,0.06
0.25,-0.65,0.06
0.35,-0.65,0.06
0.45,-0.65,0.06
0.55,-0.65,0.06
0.65,-0.65,0.06
0.75,-0.65,0.06
0.85,-0.65,0.06
0.95,-0.65,0.06
0.05,-0.55,0.06
0.15,-0.55,0.06
0.25,-0.55,0.06
0.35,-0.55,0.06
0.45,-0.55,0.06
0.55,-0.55,0.06
0.65,-0.55,0.06
0.75,-0.55,0.06
0.85,-0.55,0.06
0.95,-0.55,0.06
0.05,-0.45,0.06
0.15,-0.45,0.06
0.25,-0.45,0.06
0.35,-0.45,0.06
0.45,-0.45,0.06
0.55,-0.45,0.06
0.65,-0.45,0.06
0.75,-0.45,0.06
0.85,-0.45,0.06
0.95,-0.45,0.06
0.05,-0.35,0.06
0.15,-0.35,0.06
0.25,-0.35,0.06
0.35,-0.35,0.06
0.45,-0.35,0.06
0.55,-0.35,0.06
0.65,-0.35,0.06
0.75,-0.35,0.06
0.85,-0.35,0.06
0.95,-0.35,0.06
0.05,-0.25,0.06
0.15,-0.25,0.06
0.25,-0.25,0.06
0.35,-0.25,0.06
0.45,-0.25,0.06
0.55,-0.25,0.06
0.65,-0.25,0.06
0.75,-0.25,0.06
0.85,-0.25,0.06
0.95,-0.25,0.06
0.05,-0.15,0.06
0.15,-0.15,0.06
0.25,-0.15,0.06
0.35,-0.15,0.06
0.45,-0.15,0.06
0.55,-0.15,0.06
0.65,-0.15,0.06
0.75,-0.15,0.06
0.85,-0.15,0.06
0.95,-0.15,0.06
0.05,-0.05,0.06
0.15,-0.05,0.06
0.25,-0.05,0.06
0.35,-0.05,0.06
0.45,-0.05,0.06
0.55,-0.05,0.06
0.65,-0.05,0.06
0.75,-0.05,0.06
0.85,-0.05,0.06
0.95,-0.05,0.06
0.05,0.05,0.06
0.15,0.05,0.06
0.25,0.05,0.06
0.35,0.05,0.06
0.45,0.05,0.06
0.55,0.05,0.06
0.65,0.05,0.06
0.75,0.05,0.06
0.85,0.05,0.06
0.95,0.05,0.06
0.05,0.15,0.06
0.15,0.15,0.06
0.25,0.15,0.06
0.35,0.15,0.06
0.45,0.15,0.06
0.55,0.15,0.06
0.65,0.15,0.06
0.75,0.15,0.06
0.85,0.15,0.06
0.95,0.15,0.06
0.05,0.25,0.06
0.15,0.25,0.06
0.25,0.25,0.06
0.35,0.25,0.06
0.45,0.25,0.06
0.55,0.25,0.06
0.65,0.25,0.06
0.75,0.25,0.06
0.85,0.25,0.06
0.95,0.25,0.06
0.05,0.35,0.06
0.15,0.35,0.06
0.25,0.35,0.06
0.35,0.35,0.06
0.45,0.35,0.06
0.55,0.35,0.06
0.65,0.35,0.06
0.75,0.35,0.06
0.85,0.35,0.06
0.95,0.35,0.06
0.05,0.45,0.06
0.15,0.45,0.06
0.25,0.45,0.06
0.35,0.45,0.06
0.45,0.45,0.06
0.55,0.45,0.06
0.65,0.45,0.06
0.75,0.45,0.06
0.85,0.45,0.06
0.95,0.45,0.06
0.05,0.55,0.06
0.15,0.55,0.06
0.25,0.55,0.06
0.35,0.55,0.06
0.45,0.55,0.06
0.55,0.55,0.06
0.65,0.55,0.06
0.75,0.55,0.06
0.85,0.55,0.06
0.95,0.55,0.06
0.05,0.65,0.06
0.15,0.65,0.06
0.25,0.65,0.06
0.35,0.65,0.06
0.45,0.65,0.06
0.55,0.65,0.06
0.65,0.65,0.06
0.75,0.65,0.06
0.85,0.65,0.06
0.95,0.65,0.06
0.05,0.75,0.06
0.15,0.75,0.06
0.25,0.75,0.06
0.35,0.75,0.06
0.45,0.75,0.06
0.55,0.75,0.06
0.65,0.75,0.06
0.75,0.75,0.06
0.85,0.75,0.06
0.95,0.75,0.06
0.05,0.85,0.06
0.15,0.85,0.06
0.25,0.85,0.06
0.35,0.85,0.06
0.45,0.85,0.06
0.55,0.85,0.06
0.65,0.85,0.06
0.75,0.85,0.06
0.85,0.85,0.06
0.95,0.85,0.06
0.05,0.95,0.06
0.15,0.95,0.06
0.25,0.95,0.06
0.35,0.95,0.06
0.45,0.95,0.06
0.55,0.95,0.06
0.65,0.95,0.06
0.75,0.95,0.06
0.85,0.95,0.06
0.95,0.95,0.06
0.05,-0.95,0.07
0.15,-0.95,0.07
0.25,-0.95,0.07
0.35,-0.95,0.07
0.45,-0.95,0.07
0.55,-0.95,0.07
0.65,-0.95,0.07
0.75,-0.95,0.07
0.85,-0.95,0.07
0.95,-0.95,0.07
0.05,-0.85,0.07
0.15,-0.85,0.07
0.25,-0.85,0.07
0.35,-0.85,0.07
0.45,-0.85,0.07
0.55,-0.85,0.07
0.65,-0.85,0.07
0.75,-0.85,0.07
0.85,-0.85,0.07
0.95,-0.85,0.07
0.05,-0.75,0.07
0.15,-0.75,0.07
0.25,-0.75,0.07
0.35,-0.75,0.07
0.45,-0.75,0.07
0.55,-0.75,0.07
0.65,-0.75,0.07
0.75,-0.75,0.07
0.85,-0.75,0.07
0.95,-0.75,0.07
0.05,-0.65,0.07
0.15,-0.65,0.07
0.25,-0.65,0.07
0.35,-0.65,0.07
0.45,-0.65,0.07
0.55,-0.65,0.07
0.65,-0.65,0.07
0.75,-0.65,0.07
0.85,-0.65,0.07
0.95,-0.65,0.07
0.05,-0.55,0.07
0.15,-0.55,0.07
0.25,-0.55,0.07
0.35,-0.55,0.07
0.45,-0.55,0.07
0.55,-0.55,0.07
0.65,-0.55,0.07
0.75,-0.55,0.07
0.85,-0.55,0.07
0.95,-0.55,0.07
0.05,-0.45,0.07
0.15,-0.45,0.07
0.25,-0.45,0.07
0.35,-0.45,0.07
0.45,-0.45,0.07
0.55,-0.45,0.07
0.65,-0.45,0.07
0.75,-0.45,0.07
0.85,-0.45,0.07
0.95,-0.45,0.07
0.05,-0.35,0.07
0.15,-0.35,0.07
0.25,-0.35,0.07
0.35,-0.35,0.07
0.45,-0.35,0.07
0.55,-0.35,0.07
0.65,-0.35,0.07
0.75,-0.35,0.07
0.85,-0.35,0.07
0.95,-0.35,0.07
0.05,-0.25,0.07
0.15,-0.25,0.07
0.25,-0.25,0.07
0.35,-0.25,0.07
0.45,-0.25,0.07
0.55,-0.25,0.07
0.65,-0.25,0.07
0.75,-0.25,0.07
0.85,-0.25,0.07
0.95,-0.25,0.07
0.05,-0.15,0.07
0.15,-0.15,0.07
0.25,-0.15,0.07
0.35,-0.15,0.07
0.45,-0.15,0.07
0.55,-0.15,0.07
0.65,-0.15,0.07
0.75,-0.15,0.07
0.85,-0.15,0.07
0.95,-0.15,0.07
0.05,-0.05,0.07
0.15,-0.05,0.07
0.25,-0.05,0.07
0.35,-0.05,0.07
0.45,-0.05,0.07
0.55,-0.05,0.07
0.65,-0.05,0.07
0.75,-0.05,0.07
0.85,-0.05,0.07
0.95,-0.05,0.07
0.05,0.05,0.07
0.15,0.05,0.07
0.25,0.05,0.07
0.35,0.05,0.07
0.45,0.05,0.07
0.55,0.05,0.07
0.65,0.05,0.07
0.75,0.05,0.07
0.85,0.05,0.07
0.95,0.05,0.07
0.05,0.15,0.07
0.15,0.15,0.07
0.25,0.15,0.07
0.35,0.15,0.07
0.45,0.15,0.07
0.55,0.15,0.07
0.65,0.15,0.07
0.75,0.15,0.07
0.85,0.15,0.07
0.95,0.15,0.07
0.05,0.25,0.07
0.15,0.25,0.07
0.25,0.25,0.07
0.35,0.25,0.07
0.45,0.25,0.07
0.55,0.25,0.07
0.65,0.25,0.07
0.75,0.25,0.07
0.85,0.25,0.07
0.95,0.25,0.07
0.05,0.35,0.07
0.15,0.35,0.07
0.25,0.35,0.07
0.35,0.35,0.07
0.45,0.35,0.07
0.55,0.35,0.07
0.65,0.35,0.07
0.75,0.35,0.07
0.85,0.35,0.07
0.95,0.35,0.07
0.05,0.45,0.07
0.15,0.45,0.07
0.25,0.45,0.07
0.35,0.45,0.07
0.45,0.45,0.07
0.55,0.45,0.07
0.65,0.45,0.07
0.75,0.45,0.07
0.85,0.45,0.07
0.95,0.45,0.07
0.05,0.55,0.07
0.15,0.55,0.07
0.25,0.55,0.07
0.35,0.55,0.07
0.45,0.55,0.07
0.55,0.55,0.07
0.65,0.55,0.07
0.75,0.55,0.07
0.85,0.55,0.07
0.95,0.55,0.07
0.05,0.65,0.07
0.15,0.65,0.07
0.25,0.65,0.07
0.35,0.65,0.07
0.45,0.65,0.07
0.55,0.65,0.07
0.65,0.65,0.07
0.75,0.65,0.07
0.85,0.65,0.07
0.95,0.65,0.07
0.05,0.75,0.07
0.15,0.75,0.07
0.25,0.75,0.07
0.35,0.75,0.07
0.45,0.75,0.07
0.55,0.75,0.07
0.65,0.75,0.07
0.75,0.75,0.07
0.85,0.75,0.07
0.95,0.75,0.07
0.05,0.85,0.07
0.15,0.85,0.07
0.25,0.85,0.07
0.35,0.85,0.07
0.45,0.85,0.07
0.55,0.85,0.07
0.65,0.85,0.07
0.75,0.85,0.07
0.85,0.85,0.07
0.95,0.85,0.07
0.05,0.95,0.07
0.15,0.95,0.07
0.25,0.95,0.07
0.35,0.95,0.07
0.45,0.95,0.07
0.55,0.95,0.07
0.65,0.95,0.07
0.75,0.95,0.07
0.85,0.95,0.07
0.95,0.95,0.07
0.05,-0.95,0.08
0.15,-0.95,0.08
0.25,-0.95,0.08
0.35,-0.95,0.08
0.45,-0.95,0.08
0.55,-0.95,0.08
0.65,-0.95,0.08
0.75,-0.95,0.08
0.85,-0.95,0.08
0.95,-0.95,0.08
0.05,-0.85,0.08
0.15,-0.85,0.08
0.25,-0.85,0.08
0.35,-0.85,0.08
0.45,-0.85,0.08
0.55,-0.85,0.08
0.65,-0.85,0.08
0.75,-0.85,0.08
0.85,-0.85,0.08
0.95,-0.85,0.08
0.05,-0.75,0.08
0.15,-0.75,0.08
0.25,-0.75,0.08
0.35,-0.75,0.08
0.45,-0.75,0.08
0.55,-0.75,0.08
0.65,-0.75,0.08
0.75,-0.75,0.08
0.85,-0.75,0.08
0.95,-0.75,0.08
0.05,-0.65,0.08
0.15,-0.65,0.08
0.25,-0.65,0.08
0.35,-0.65,0.08
0.45,-0.65,0.08
0.55,-0.65,0.08
0.65,-0.65,0.08
0.75,-0.65,0.08
0.85,-0.65,0.08
0.95,-0.65,0.08
0.05,-0.55,0.08
0.15,-0.55,0.08
0.25,-0.55,0.08
0.35,-0.55,0.08
0.45,-0.55,0.08
0.55,-0.55,0.08
0.65,-0.55,0.08
0.75,-0.55,0.08
0.85,-0.55,0.08
0.95,-0.55,0.08
0.05,-0.45,0.08
0.15,-0.45,0.08
0.25,-0.45,0.08
0.35,-0.45,0.08
0.45,-0.45,0.08
0.55,-0.45,0.08
0.65,-0.45,0.08
0.75,-0.45,0.08
0.85,-0.45,0.08
0.95,-0.45,0.08
0.05,-0.35,0.08
0.15,-0.35,0.08
0.25,-0.35,0.08
0.35,-0.35,0.08
0.45,-0.35,0.08
0.55,-0.35,0.08
0.65,-0.35,0.08
0.75,-0.35,0.08
0.85,-0.35,0.08
0.95,-0.35,0.08
0.05,-0.25,0.08
0.15,-0.25,0.08
0.25,-0.25,0.08
0.35,-0.25,0.08
0.45,-0.25,0.08
0.55,-0.25,0.08
0.65,-0.25,0.08
0.75,-0.25,0.08
0.85,-0.25,0.08
0.95,-0.25,0.08
0.05,-0.15,0.08
0.15,-0.15,0.08
0.25,-0.15,0.08
0.35,-0.15,0.08
0.45,-0.15,0.08
0.55,-0.15,0.08
0.65,-0.15,0.08
0.75,-0.15,0.08
0.85,-0.15,0.08
0.95,-0.15,0.08
0.05,-0.05,0.08
0.15,-0.05,0.08
0.25,-0.05,0.08
0.35,-0.05,0.08
0.45,-0.05,0.08
0.55,-0.05,0.08
0.65,-0.05,0.08
0.75,-0.05,0.08
0.85,-0.05,0.08
0.95,-0.05,0.08
0.05,0.05,0.08
0.15,0.05,0.08
0.25,0.05,0.08
0.35,0.05,0.08
0.45,0.05,0.08
0.55,0.05,0.08
0.65,0.05,0.08
0.75,0.05,0.08
0.85,0.05,0.08
0.95,0.05,0.08
0.05,0.15,0.08
0.15,0.15,0.08
0.25,0.15,0.08
0.35,0.15,0.08
0.45,0.15,0.08
0.55,0.15,0.08
0.65,0.15,0.08
0.75,0.15,0.08
0.85,0.15,0.08
0.95,0.15,0.08
0.05,0.25,0.08
0.15,0.25,0.08
0.25,0.25,0.08
0.35,0.25,0.08
0.45,0.25,0.08
0.55,0.25,0.08
0.65,0.25,0.08
0.75,0.25,0.08
0.85,0.25,0.08
0.95,0.25,0.08
0.05,0.35,0.08
0.15,0.35,0.08
0.25,0.35,0.08
0.35,0.35,0.08
0.45,0.35,0.08
0.55,0.35,0.08
0.65,0.35,0.08
0.75,0.35,0.08
0.85,0.35,0.08
0.95,0.35,0.08
0.05,0.45,0.08
0.15,0.45,0.08
0.25,0.45,0.08
0.35,0.45,0.08
0.45,0.45,0.08
0.55,0.45,0.08
0.65,0.45,0.08
0.75,0.45,0.08
0.85,0.45,0.08
0.95,0.45,0.08
0.05,0.55,0.08
0.15,0.55,0.08
0.25,0.55,0.08
0.35,0.55,0.08
0.45,0.55,0.08
0.55,0.55,0.08
0.65,0.55,0.08
0.75,0.55,0.08
0.85,0.55,0.08
0.95,0.55,0.08
0.05,0.65,0.08
0.15,0.65,0.08
0.25,0.65,0.08
0.35,0.65,0.08
0.45,0.65,0.08
0.55,0.65,0.08
0.65,0.65,0.08
0.75,0.65,0.08
0.85,0.65,0.08
0.95,0.65,0.08
0.05,0.75,0.08
0.15,0.75,0.08
0.25,0.75,0.08
0.35,0.75,0.08
0.45,0.75,0.08
0.55,0.75,0.08
0.65,0.75,0.08
0.75,0.75,0.08
0.85,0.75,0.08
0.95,0.75,0.08
0.05,0.85,0.08
0.15,0.85,0.08
0.25,0.85,0.08
0.35,0.85,0.08
0.45,0.85,0.08
0.55,0.85,0.08
0.65,0.85,0.08
0.75,0.85,0.08
0.85,0.85,0.08
0.95,0.85,0.08
0.05,0.95,0.08
0.15,0.95,0.08
0.25,0.95,0.08
0.35,0.95,0.08
0.45,0.95,0.08
0.55,0.95,0.08
0.65,0.95,0.08
0.75,0.95,0.08
0.85,0.95,0.08
0.95,0.95,0.08
0.05,-0.95,0.09
0.15,-0.95,0.09
0.25,-0.95,0.09
0.35,-0.95,0.09
0.45,-0.95,0.09
0.55,-0.95,0.09
0.65,-0.95,0.09
0.75,-0.95,0.09
0.85,-0.95,0.09
0.95,-0.95,0.09
0.05,-0.85,0.09
0.15,-0.85,0.09
0.25,-0.85,0.09
0.35,-0.85,0.09
0.45,-0.85,0.09
0.55,-0.85,0.09
0.65,-0.85,0.09
0.75,-0.85,0.09
0.85,-0.85,0.09
0.95,-0.85,0.09
0.05,-0.75,0.09
0.15,-0.75,0.09
0.25,-0.75,0.09
0.35,-0.75,0.09
0.45,-0.75,0.09
0.55,-0.75,0.09
0.65,-0.75,0.09
0.75,-0.75,0.09
0.85,-0.75,0.09
0.95,-0.75,0.09
0.05,-0.65,0.09
0.15,-0.65,0.09
0.25,-0.65,0.09
0.35,-0.65,0.09
0.45,-0.65,0.09
0.55,-0.65,0.09
0.65,-0.65,0.09
0.75,-0.65,0.09
0.85,-0.65,0.09
0.95,-0.65,0.09
0.05,-0.55,0.09
0.15,-0.55,0.09
0.25,-0.55,0.09
0.35,-0.55,0.09
0.45,-0.55,0.09
0.55,-0.55,0.09
0.65,-0.55,0.09
0.75,-0.55,0.09
0.85,-0.55,0.09
0.95,-0.55,0.09
0.05,-0.45,0.09
0.15,-0.45,0.09
0.25,-0.45,0.09
0.35,-0.45,0.09
0.45,-0.45,0.09
0.55,-0.45,0.09
0.65,-0.45,0.09
0.75,-0.45,0.09
0.85,-0.45,0.09
0.95,-0.45,0.09
0.05,-0.35,0.09
0.15,-0.35,0.09
0.25,-0.35,0.09
0.35,-0.35,0.09
0.45,-0.35,0.09
0.55,-0.35,0.09
0.65,-0.35,0.09
0.75,-0.35,0.09
0.85,-0.35,0.09
0.95,-0.35,0.09
0.05,-0.25,0.09
0.15,-0.25,0.09
0.25,-0.25,0.09
0.35,-0.25,0.09
0.45,-0.25,0.09
0.55,-0.25,0.09
0.65,-0.25,0.09
0.75,-0.25,0.09
0.85,-0.25,0.09
0.95,-0.25,0.09
0.05,-0.15,0.09
0.15,-0.15,0.09
0.25,-0.15,0.09
0.35,-0.15,0.09
0.45,-0.15,0.09
0.55,-0.15,0.09
0.65,-0.15,0.09
0.75,-0.15,0.09
0.85,-0.15,0.09
0.95,-0.15,0.09
0.05,-0.05,0.09
0.15,-0.05,0.09
0.25,-0.05,0.09
0.35,-0.05,0.09
0.45,-0.05,0.09
0.55,-0.05,0.09
0.65,-0.05,0.09
0.75,-0.05,0.09
0.85,-0.05,0.09
0.95,-0.05,0.09
0.05,0.05,0.09
0.15,0.05,0.09
0.25,0.05,0.09
0.35,0.05,0.09
0.45,0.05,0.09
0.55,0.05,0.09
0.65,0.05,0.09
0.75,0.05,0.09
0.85,0.05,0.09
0.95,0.05,0.09
0.05,0.15,0.09
0.15,0.15,0.09
0.25,0.15,0.09
0.35,0.15,0.09
0.45,0.15,0.09
0.55,0.15,0.09
0.65,0.15,0.09
0.75,0.15,0.09
0.85,0.15,0.09
0.95,0.15,0.09
0.05,0.25,0.09
0.15,0.25,0.09
0.25,0.25,0.09
0.35,0.25,0.09
0.45,0.25,0.09
0.55,0.25,0.09
0.65,0.25,0.09
0.75,0.25,0.09
0.85,0.25,0.09
0.95,0.25,0.09
0.05,0.35,0.09
0.15,0.35,0.09
0.25,0.35,0.09
0.35,0.35,0.09
0.45,0.35,0.09
0.55,0.35,0.09
0.65,0.35,0.09
0.75,0.35,0.09
0.85,0.35,0.09
0.95,0.35,0.09
0.05,0.45,0.09
0.15,0.45,0.09
0.25,0.45,0.09
0.35,0.45,0.09
0.45,0.45,0.09
0.55,0.45,0.09
0.65,0.45,0.09
0.75,0.45,0.09
0.85,0.45,0.09
0.95,0.45,0.09
0.05,0.55,0.09
0.15,0.55,0.09
0.25,0.55,0.09
0.35,0.55,0.09
0.45,0.55,0.09
0.55,0.55,0.09
0.65,0.55,0.09
0.75,0.55,0.09
0.85,0.55,0.09
0.95,0.55,0.09
0.05,0.65,0.09
0.15,0.65,0.09
0.25,0.65,0.09
0.35,0.65,0.09
0.45,0.65,0.09
0.55,0.65,0.09
0.65,0.65,0.09
0.75,0.65,0.09
0.85,0.65,0.09
0.95,0.65,0.09
0.05,0.75,0.09
0.15,0.75,0.09
0.25,0.75,0.09
0.35,0.75,0.09
0.45,0.75,0.09
0.55,0.75,0.09
0.65,0.75,0.09
0.75,0.75,0.09
0.85,0.75,0.09
0.95,0.75,0.09
0.05,0.85,0.09
0.15,0.85,0.09
0.25,0.85,0.09
0.35,0.85,0.09
0.45,0.85,0.09
0.55,0.85,0.09
0.65,0.85,0.09
0.75,0.85,0.09
0.85,0.85,0.09
0.95,0.85,0.09
0.05,0.95,0.09
0.15,0.95,0.09
0.25,0.95,0.09
0.35,0.95,0.09
0.45,0.95,0.09
0.55,0.95,0.09
0.65,0.95,0.09
0.75,0.95,0.09
0.85,0.95,0.09
0.95,0.95,0.09
0.05,-0.95,0.1
0.15,-0.95,0.1
0.25,-0.95,0.1
0.35,-0.95,0.1
0.45,-0.95,0.1
0.55,-0.95,0.1
0.65,-0.95,0.1
0.75,-0.95,0.1
0.85,-0.95,0.1
0.95,-0.95,0.1
0.05,-0.85,0.1
0.15,-0.85,0.1
0.25,-0.85,0.1
0.35,-0.85,0.1
0.45,-0.85,0.1
0.55,-0.85,0.1
0.65,-0.85,0.1
0.75,-0.85,0.1
0.85,-0.85,0.1
0.95,-0.85,0.1
0.05,-0.75,0.1
0.15,-0.75,0.1
0.25,-0.75,0.1
0.35,-0.75,0.1
0.45,-0.75,0.1
0.55,-0.75,0.1
0.65,-0.75,0.1
0.75,-0.75,0.1
0.85,-0.75,0.1
0.95,-0.75,0.1
0.05,-0.65,0.1
0.15,-0.65,0.1
0.25,-0.65,0.1
0.35,-0.65,0.1
0.45,-0.65,0.1
0.55,-0.65,0.1
0.65,-0.65,0.1
0.75,-0.65,0.1
0.85,-0.65,0.1
0.95,-0.65,0.1
0.05,-0.55,0.1
0.15,-0.55,0.1
0.25,-0.55,0.1
0.35,-0.55,0.1
0.45,-0.55,0.1
0.55,-0.55,0.1
0.65,-0.55,0.1
0.75,-0.55,0.1
0.85,-0.55,0.1
0.95,-0.55,0.1
0.05,-0.45,0.1
0.15,-0.45,0.1
0.25,-0.45,0.1
0.35,-0.45,0.1
0.45,-0.45,0.1
0.55,-0.45,0.1
0.65,-0.45,0.1
0.75,-0.45,0.1
0.85,-0.45,0.1
0.95,-0.45,0.1
0.05,-0.35,0.1
0.15,-0.35,0.1
0.25,-0.35,0.1
0.35,-0.35,0.1
0.45,-0.35,0.1
0.55,-0.35,0.1
0.65,-0.35,0.1
0.75,-0.35,0.1
0.85,-0.35,0.1
0.95,-0.35,0.1
0.05,-0.25,0.1
0.15,-0.25,0.1
0.25,-0.25,0.1
0.35,-0.25,0.1
0.45,-0.25,0.1
0.55,-0.25,0.1
0.65,-0.25,0.1
0.75,-0.25,0.1
0.85,-0.25,0.1
0.95,-0.25,0.1
0.05,-0.15,0.1
0.15,-0.15,0.1
0.25,-0.15,0.1
0.35,-0.15,0.1
0.45,-0.15,0.1
0.55,-0.15,0.1
0.65,-0.15,0.1
0.75,-0.15,0.1
0.85,-0.15,0.1
0.95,-0.15,0.1
0.05,-0.05,0.1
0.15,-0.05,0.1
0.25,-0.05,0.1
0.35,-0.05,0.1
0.45,-0.05,0.1
0.55,-0.05,0.1
0.65,-0.05,0.1
0.75,-0.05,0.1
0.85,-0.05,0.1
0.95,-0.05,0.1
0.05,0.05,0.1
0.15,0.05,0.1
0.25,0.05,0.1
0.35,0.05,0.1
0.45,0.05,0.1
0.55,0.05,0.1
0.65,0.05,0.1
0.75,0.05,0.1
0.85,0.05,0.1
0.95,0.05,0.1
0.05,0.15,0.1
0.15,0.15,0.1
0.25,0.15,0.1
0.35,0.15,0.1
0.45,0.15,0.1
0.55,0.15,0.1
0.65,0.15,0.1
0.75,0.15,0.1
0.85,0.15,0.1
0.95,0.15,0.1
0.05,0.25,0.1
0.15,0.25,0.1
0.25,0.25,0.1
0.35,0.25,0.1
0.45,0.25,0.1
0.55,0.25,0.1
0.65,0.25,0.1
0.75,0.25,0.1
0.85,0.25,0.1
0.95,0.25,0.1
0.05,0.35,0.1
0.15,0.35,0.1
0.25,0.35,0.1
0.35,0.35,0.1
0.45,0.35,0.1
0.55,0.35,0.1
0.65,0.35,0.1
0.75,0.35,0.1
0.85,0.35,0.1
0.95,0.35,0.1
0.05,0.45,0.1
0.15,0.45,0.1
0.25,0.45,0.1
0.35,0.45,0.1
0.45,0.45,0.1
0.55,0.45,0.1
0.65,0.45,0.1
0.75,0.45,0.1
0.85,0.45,0.1
0.95,0.45,0.1
0.05,0.55,0.1
0.15,0.55,0.1
0.25,0.55,0.1
0.35,0.55,0.1
0.45,0.55,0.1
0.55,0.55,0.1
0.65,0.55,0.1
0.75,0.55,0.1
0.85,0.55,0.1
0.95,0.55,0.1
0.05,0.65,0.1
0.15,0.65,0.1
0.25,0.65,0.1
0.35,0.65,0.1
0.45,0.65,0.1
0.55,0.65,0.1
0.65,0.65,0.1
0.75,0.65,0.1
0.85,0.65,0.1
0.95,0.65,0.1
0.05,0.75,0.1
0.15,0.75,0.1
0.25,0.75,0.1
0.35,0.75,0.1
0.45,0.75,0.1
0.55,0.75,0.1
0.65,0.75,0.1
0.75,0.75,0.1
0.85,0.75,0.1
0.95,0.75,0.1
0.05,0.85,0.1
0.15,0.85,0.1
0.25,0.85,0.1
0.35,0.85,0.1
0.45,0.85,0.1
0.55,0.85,0.1
0.65,0.85,0.1
0.75,0.85,0.1
0.85,0.85,0.1
0.95,0.85,0.1
0.05,0.95,0.1
0.15,0.95,0.1
0.25,0.95,0.1
0.35,0.95,0.1
0.45,0.95,0.1
0.55,0.95,0.1
0.65,0.95,0.1
0.75,0.95,0.1
0.85,0.95,0.1
0.95,0.95,0.1
0.05,-0.95,0.11
0.15,-0.95,0.11
0.25,-0.95,0.11
0.35,-0.95,0.11
0.45,-0.95,0.11
0.55,-0.95,0.11
0.65,-0.95,0.11
0.75,-0.95,0.11
0.85,-0.95,0.11
0.95,-0.95,0.11
0.05,-0.85,0.11
0.15,-0.85,0.11
0.25,-0.85,0.11
0.35,-0.85,0.11
0.45,-0.85,0.11
0.55,-0.85,0.11
0.65,-0.85,0.11
0.75,-0.85,0.11
0.85,-0.85,0.11
0.95,-0.85,0.11
0.05,-0.75,0.11
0.15,-0.75,0.11
0.25,-0.75,0.11
0.35,-0.75,0.11
0.45,-0.75,0.11
0.55,-0.75,0.11
0.65,-0.75,0.11
0.75,-0.75,0.11
0.85,-0.75,0.11
0.95,-0.75,0.11
0.05,-0.65,0.11
0.15,-0.65,0.11
0.25,-0.65,0.11
